院校名称,招生代码,招生专业,招生批次,招生人数,学费,年制
江西中医药大学,01,中医学,文科本二批,1,5220,5
江西中医药大学,02,中医养生学,文科本二批,1,5220,5
江西中医药大学,03,护理学,文科本二批,1,5220,4
江西中医药大学,04,针灸推拿学,文科本二批,1,5220,5
江西中医药大学,05,公共事业管理,文科本二批,1,4660,4
江西中医药大学,01,中医学,理科本二批,1,5220,5
江西中医药大学,02,中西医临床医学,理科本二批,1,5220,5
江西中医药大学,03,中医养生学,理科本二批,1,5220,5
江西中医药大学,04,针灸推拿学,理科本二批,1,5220,5
江西中医药大学,05,制药工程,理科本二批,1,4940,4
江西中医药大学,06,药学,理科本二批,3,5220,4
江西中医药大学,07,药物制剂,理科本二批,1,5220,4
江西中医药大学,08,护理学,理科本二批,1,5220,4
江西中医药大学,09,食品质量与安全,理科本二批,1,4940,4
江西中医药大学,10,中药制药,理科本二批,1,5220,4
江西中医药大学,11,中药学,理科本二批,3,5220,4
江西中医药大学,12,中药资源与开发,理科本二批,1,5220,4
江西中医药大学,13,药学(医药营销),理科本二批,3,5220,4
江西中医药大学,14,保险学,理科本二批,1,4660,4
江西中医药大学,15,公共事业管理,理科本二批,1,4660,4
江西中医药大学,16,医学信息工程,理科本二批,1,5220,4
江西中医药大学,17,生物医学工程,理科本二批,2,5220,4
江西中医药大学,18,生物工程,理科本二批,1,4940,4
渤海大学,01,学前教育(师范),文科本二批,2,3500,4
渤海大学,02,历史学(师范),文科本二批,5,3500,4
渤海大学,03,文物与博物馆学,文科本二批,3,4200,4
渤海大学,06,新闻学,文科本二批,5,4000,4
渤海大学,01,应用化学,理科本二批,5,4200,4
渤海大学,02,环境工程,理科本二批,3,4200,4
渤海大学,03,学前教育(师范),理科本二批,2,3500,4
渤海大学,04,工商管理,理科本二批,3,4000,4
渤海大学,05,自动化,理科本二批,5,4500,4
渤海大学,06,电气工程及其自动化,理科本二批,5,4800,4
渤海大学,07,电子信息工程,理科本二批,5,4800,4
渤海大学,08,软件工程(学费前两年4800元/年，后两年16000元/年),理科本二批,10,4800,4
渤海大学,09,食品质量与安全,理科本二批,10,4000,4
渤海大学,10,信息与计算科学,理科本二批,4,4000,4
渤海大学,11,微电子科学与工程,理科本二批,5,4800,4
渤海大学,12,新能源材料与器件,理科本二批,5,4200,4
渤海大学,14,智能科学与技术,理科本二批,3,待定,4
渤海大学(中外合作),04,金融学(国际本科学术互认课程),文科本二批,5,25000,4
渤海大学(中外合作),05,会计学(国际本科学术互认课程),文科本二批,5,25000,4
渤海大学(中外合作),13,会计学(国际本科学术互认课程),理科本二批,10,25000,4
渤海大学(中外合作),15,金融学(国际本科学术互认课程),理科本二批,10,25000,4
青海师范大学,01,思想政治教育(师范),文科本二批,3,3100,4
青海师范大学,02,酒店管理,文科本二批,3,3820,4
青海师范大学,03,旅游管理,文科本二批,3,3820,4
青海师范大学,01,计算机科学与技术,理科本二批,5,4420,4
青海师范大学,02,电子信息工程,理科本二批,3,4420,4
成都信息工程大学,01,社会工作,文科本一批,1,4400,4
成都信息工程大学,02,国际经济与贸易,文科本一批,1,4400,4
成都信息工程大学,03,翻译,文科本一批,1,4400,4
成都信息工程大学,04,英语,文科本一批,2,4400,4
成都信息工程大学,05,汉语言文学,文科本一批,1,4400,4
成都信息工程大学,06,会计学,文科本一批,3,4400,4
成都信息工程大学,07,市场营销,文科本一批,1,4400,4
成都信息工程大学,08,财务管理,文科本一批,2,4400,4
成都信息工程大学,09,物流管理,文科本一批,2,4400,4
成都信息工程大学,10,行政管理,文科本一批,1,4400,4
成都信息工程大学,11,人力资源管理,文科本一批,1,4400,4
成都信息工程大学,12,旅游管理,文科本一批,1,4400,4
成都信息工程大学,13,会展经济与管理,文科本一批,1,4400,4
成都信息工程大学,01,金融工程,理科本一批,1,4400,4
成都信息工程大学,02,经济统计学,理科本一批,1,4400,4
成都信息工程大学,03,数学与应用数学,理科本一批,1,4900,4
成都信息工程大学,04,应用物理学,理科本一批,1,4900,4
成都信息工程大学,05,地理信息科学,理科本一批,2,4900,4
成都信息工程大学,06,大气科学,理科本一批,8,4900,4
成都信息工程大学,07,信息与计算科学,理科本一批,2,4900,4
成都信息工程大学,08,应用气象学,理科本一批,3,4900,4
成都信息工程大学,09,统计学,理科本一批,2,4900,4
成都信息工程大学,10,机械电子工程,理科本一批,3,4900,4
成都信息工程大学,11,测控技术与仪器,理科本一批,1,4900,4
成都信息工程大学,12,电气工程及其自动化,理科本一批,2,4900,4
成都信息工程大学,13,电子科学与技术,理科本一批,4,4900,4
成都信息工程大学,14,通信工程,理科本一批,4,4900,4
成都信息工程大学,15,微电子科学与工程,理科本一批,1,4900,4
成都信息工程大学,16,电子信息工程,理科本一批,5,4900,4
成都信息工程大学,17,自动化,理科本一批,4,4900,4
成都信息工程大学,18,电子信息科学与技术,理科本一批,4,4900,4
成都信息工程大学,19,集成电路设计与集成系统,理科本一批,1,4900,4
成都信息工程大学,20,光电信息科学与工程,理科本一批,1,4900,4
成都信息工程大学,21,计算机科学与技术,理科本一批,4,4900,4
成都信息工程大学,22,软件工程,理科本一批,4,4900,4
成都信息工程大学,23,网络工程,理科本一批,3,4900,4
成都信息工程大学,24,信息安全,理科本一批,4,4900,4
成都信息工程大学,25,机器人工程,理科本一批,2,4900,4
成都信息工程大学,26,物联网工程,理科本一批,2,4900,4
成都信息工程大学,27,数字媒体技术,理科本一批,2,4900,4
成都信息工程大学,28,智能科学与技术,理科本一批,1,4900,4
成都信息工程大学,29,空间信息与数字技术,理科本一批,2,4900,4
成都信息工程大学,30,数据科学与大数据技术,理科本一批,3,4900,4
成都信息工程大学,31,测绘工程,理科本一批,1,4900,4
成都信息工程大学,32,遥感科学与技术,理科本一批,1,4900,4
成都信息工程大学,33,环境工程,理科本一批,1,4900,4
成都信息工程大学,34,环境科学,理科本一批,1,4900,4
成都信息工程大学,35,生物医学工程,理科本一批,1,4900,4
成都信息工程大学,36,信息管理与信息系统,理科本一批,1,4400,4
成都信息工程大学,37,物流工程,理科本一批,1,4400,4
成都信息工程大学,38,会计学,理科本一批,1,4400,4
成都信息工程大学,39,旅游管理,理科本一批,1,4400,4
天津商业大学,03,法学,文科本一批,3,4400,4
天津商业大学,04,英语(招英语语种考生),文科本一批,2,5400,4
天津商业大学,05,工商管理类(含会计学、财务管理),文科本一批,3,4400,4
天津商业大学,06,公共管理类(含公共事业管理、行政管理、土地资源管理),文科本一批,3,4400,4
天津商业大学,07,会展经济与管理,文科本一批,3,4400,4
天津商业大学,08,旅游管理(高尔夫经营管理方向),文科本一批,3,4400,4
天津商业大学,09,旅游管理类(含酒店管理、旅游管理),文科本一批,2,4400,4
天津商业大学,10,经济学类(含经济学、财政学、金融学、信用管理、国际经济与贸易),文科本一批,2,4400,4
天津商业大学,11,财务管理(中外合作办学),文科本二批,12,25000,4
天津商业大学,12,酒店管理(中外合作办学),文科本二批,20,28000,4
天津商业大学,02,数学类(含数学与应用数学、信息与计算科学),理科本一批,6,5400,4
天津商业大学,03,统计学类(含统计学、应用统计学),理科本一批,2,5400,4
天津商业大学,04,机械设计制造及其自动化,理科本一批,2,5400,4
天津商业大学,05,应用心理学,理科本一批,4,5400,4
天津商业大学,06,工业设计,理科本一批,4,5400,4
天津商业大学,07,自动化,理科本一批,6,5400,4
天津商业大学,08,计算机科学与技术,理科本一批,5,5400,4
天津商业大学,09,通信工程,理科本一批,4,5400,4
天津商业大学,10,建筑环境与能源应用工程,理科本一批,2,5400,4
天津商业大学,11,能源与动力工程,理科本一批,2,5400,4
天津商业大学,12,食品质量与安全,理科本一批,2,5400,4
天津商业大学,13,包装工程,理科本一批,2,5400,4
天津商业大学,14,工商管理类(含会计学、财务管理),理科本一批,3,4400,4
天津商业大学,15,工程管理,理科本一批,4,4400,4
天津商业大学,16,旅游管理(高尔夫经营管理方向),理科本一批,2,4400,4
天津商业大学,17,电子商务,理科本一批,4,4400,4
天津商业大学,18,会展经济与管理,理科本一批,2,4400,4
天津商业大学,19,经济学类(含经济学、财政学、金融学、信用管理、国际经济与贸易),理科本一批,3,4400,4
天津商业大学,20,财务管理(中外合作办学),理科本二批,7,25000,4
天津商业大学,21,酒店管理(中外合作办学),理科本二批,18,28000,4
辽宁科技大学,01,法学,文科本二批,1,4200,4
辽宁科技大学,02,金融学,文科本二批,1,4200,4
辽宁科技大学,03,国际经济与贸易(外语课程只安排英语教学),文科本二批,1,4200,4
辽宁科技大学,04,财务管理,文科本二批,1,4200,4
辽宁科技大学,05,工商管理,文科本二批,1,4200,4
辽宁科技大学,06,会计学,文科本二批,1,4200,4
辽宁科技大学,05,材料科学与工程,理科本一批,7,4200,4
辽宁科技大学,06,冶金工程,理科本一批,8,4200,4
辽宁科技大学,07,能源与动力工程,理科本一批,8,4200,4
辽宁科技大学,08,材料成型及控制工程,理科本一批,6,4200,4
辽宁科技大学,09,化学工程与工艺,理科本一批,8,4200,4
辽宁科技大学,10,机械设计制造及其自动化,理科本一批,8,4200,4
辽宁科技大学,11,自动化,理科本一批,8,4800,4
辽宁科技大学,12,无机非金属材料工程,理科本二批,2,4200,4
辽宁科技大学,13,功能材料,理科本二批,1,4200,4
辽宁科技大学,14,电气工程及其自动化,理科本二批,1,4800,4
辽宁科技大学,15,测控技术与仪器,理科本二批,2,4200,4
辽宁科技大学,16,能源化学工程,理科本二批,1,4200,4
辽宁科技大学,17,应用化学,理科本二批,3,4200,4
辽宁科技大学,18,通信工程,理科本二批,1,4800,4
辽宁科技大学,19,环境工程,理科本二批,1,4200,4
辽宁科技大学,20,应用物理学,理科本二批,1,4200,4
辽宁科技大学,21,软件工程(三、四年级学费12700元/年，不调剂录取填报普通学费专业志愿的考生；外语课程只安排英语教学),理科本二批,3,4600,4
辽宁科技大学,22,信息与计算科学(外语课程只安排英语教学；数学单科成绩不低于90分),理科本二批,3,4200,4
辽宁科技大学,23,土木工程,理科本二批,1,4200,4
辽宁科技大学,24,机械电子工程,理科本二批,2,4200,4
辽宁科技大学,25,采矿工程,理科本二批,2,4200,4
辽宁科技大学,26,矿物加工工程,理科本二批,5,4200,4
辽宁科技大学,27,网络工程(三、四年级学费12700元/年，不调剂录取填报普通学费专业志愿的考生；外语课程只安排英语教学),理科本二批,1,4600,4
辽宁科技大学,28,测绘工程,理科本二批,1,4200,4
太原科技大学,01,英语,文科本二批,2,4500,4
太原科技大学,02,法学,文科本二批,2,5175,4
太原科技大学,03,经济学,文科本二批,2,5175,4
太原科技大学,04,市场营销,文科本二批,2,5175,4
太原科技大学,01,机械设计制造及其自动化,理科本二批,11,5500,4
太原科技大学,02,机械电子工程,理科本二批,3,5500,4
太原科技大学,03,材料成型及控制工程,理科本二批,9,5500,4
